Epoch,Accuracy,Precision,Recall,F1-Score,Loss,Kappa
1,0.5984251968503937,0.46255751964085295,0.4637562362674825,0.4631561023414006,0.09181110910543307,0.2912946428571429
2,0.6952755905511812,0.49297175042705105,0.5054454937682066,0.4991307016320891,0.08018307995608473,0.4363103785227016
3,0.7440944881889764,0.61157215079293,0.5761582701861233,0.5933372527486618,0.07361095979457766,0.5242469789250921
4,0.7645669291338583,0.5682655090604283,0.5660912652051752,0.5671763034249026,0.07389201348222146,0.5739957100034104
5,0.7228346456692913,0.6157291666798264,0.621351154949302,0.6185273860773262,0.06346957958120061,0.5415482182486453
6,0.8811023622047244,0.7291556119131227,0.7280672303221548,0.7286110146683116,0.04061118228229012,0.7855209591553707
7,0.7677165354330708,0.7022291837345174,0.7186281055937803,0.7103340100234409,0.04540015124664532,0.6202491870808702
8,0.8259842519685039,0.7026087947140578,0.7433014553664353,0.7223825125178313,0.04449173101759332,0.7044185047264393
9,0.862992125984252,0.7519749848826217,0.8168792662648334,0.7830845643579039,0.030915465505104364,0.7677942449792783
10,0.8937007874015748,0.7491539010858949,0.7611906232852076,0.7551242987311984,0.049311284392368135,0.8108451015004413
11,0.8503937007874016,0.7277294318640188,0.7774022091000038,0.7517461630078134,0.0347171850443825,0.7448655918526162
12,0.8165354330708662,0.692743440572051,0.7241177097771617,0.7080832070616786,0.047106924265857754,0.6865878096416269
13,0.8889763779527559,0.7507376919960027,0.7799773751379081,0.7650782656977759,0.03145445276667753,0.8053045195184747
14,0.8551181102362204,0.6685559063778658,0.672245751977974,0.6703957520061892,0.045103018865810605,0.7406356690329999
15,0.8960629921259843,0.7485987358215581,0.7299550300618781,0.7391593397814782,0.03160952462220755,0.811842560126426
16,0.9094488188976378,0.7942110568364189,0.7934708771696338,0.7938407944665984,0.0276969340079882,0.8379778571587051
17,0.8976377952755905,0.7662891145324887,0.802857195429556,0.7841470556007399,0.025601404782120637,0.8204123011591076
18,0.9125984251968504,0.7849420019867059,0.8046343410420694,0.7946661930327715,0.024797084798493723,0.8445254701623897
19,0.9039370078740158,0.7819661259639735,0.829626672131317,0.805091652891031,0.028651552348155675,0.8319063344862153
20,0.9062992125984252,0.7845841652887143,0.8311015983850042,0.8071732369001644,0.028943869849945618,0.835799652325076
21,0.9236220472440945,0.8085409784561514,0.8344978482939478,0.82131437893496,0.026724027496153914,0.8643634473859217
22,0.9149606299212598,0.7982401796604263,0.8469169466417733,0.8218584411621801,0.027343548444195058,0.8507449693350337
23,0.9212598425196851,0.8054559265259579,0.835721975329927,0.8203098728008337,0.023243946464746954,0.8604236088520006
24,0.9330708661417323,0.8288167439505782,0.8376985000190306,0.8332339541572387,0.021724071600804414,0.8800155607424697
25,0.9244094488188976,0.8107784009498954,0.8353448942950615,0.8228783343199387,0.022609432726570473,0.865595428127949
26,0.9078740157480315,0.7904220024220838,0.8417813600476091,0.8152936374345582,0.021913820710473174,0.838842276055947
27,0.9322834645669291,0.8259456003147903,0.8469033354279478,0.8362931868418365,0.020847345888614654,0.8793511784303503
28,0.9440944881889763,0.8538047138047138,0.8636190402733132,0.8586838347449077,0.018637206053405297,0.8997375853403607
29,0.9244094488188976,0.8151044380239663,0.8655340624406872,0.8395626487924251,0.019831054931961176,0.867258371476228
30,0.9346456692913386,0.8297817110013458,0.8462123142667956,0.8379164739449118,0.018635688625334754,0.8833980814498859
31,0.9354330708661417,0.8344694556088342,0.8758269127473303,0.8546481424038586,0.017849878782010452,0.8857728267879942
32,0.9409448818897638,0.8457486231876477,0.8736925988016587,0.859493541362051,0.01837616077088934,0.8948452652217689
33,0.9401574803149606,0.8440219219757994,0.8489430010256301,0.8464753092500433,0.01885223519130368,0.8925320221616518
34,0.931496062992126,0.8262744599438148,0.8654827683293268,0.8454242666034962,0.01844648003548853,0.8786698819312672
35,0.9346456692913386,0.8354161389702114,0.8651056872944612,0.8500017370176627,0.017944448843129037,0.8836688297355759
36,0.9291338582677166,0.8185599952689065,0.8514010854186846,0.834657617488078,0.018154806514659266,0.8745241137648035
37,0.9362204724409449,0.8353296510868229,0.8630345142573684,0.8489561124535285,0.01919673850437201,0.8863761879304937
38,0.9385826771653544,0.8406081668582291,0.861454983304838,0.8509039095022873,0.01956784995346088,0.8902085439165824
39,0.9417322834645669,0.8476693459388619,0.8610779022699724,0.8543210155682299,0.019140661628843526,0.8955791700555104
40,0.9354330708661417,0.8331300091000567,0.8587776071334859,0.8457594123712315,0.019153549041100375,0.8848533632901819
41,0.9385826771653544,0.8405875039251328,0.8641540365945045,0.8522078771030391,0.01890685411580787,0.890306777814197
42,0.9393700787401574,0.8434113305740022,0.8678778378435603,0.8554696839087564,0.01782552034220123,0.8917562517710399
43,0.925984251968504,0.8171299545957277,0.8595534463215317,0.8378050002535627,0.01907705709954181,0.8690555060744731
44,0.9330708661417323,0.8294595367860191,0.8623453835425806,0.8455828373449366,0.018269954418660854,0.88094187713687
45,0.9385826771653544,0.841679218157485,0.8760164615028242,0.8585046340182874,0.01751396931179865,0.8907794286923962
46,0.9409448818897638,0.8469444635066098,0.8724486850937296,0.8595074188067637,0.017995862217664013,0.8946307596320208
47,0.937007874015748,0.8384651383302927,0.8689242629212638,0.8534230114990423,0.018568440380792216,0.8878121604551116
48,0.9385826771653544,0.842728638911697,0.8707960568817666,0.8565324766980731,0.017948648683345458,0.8905573993627449
49,0.9393700787401574,0.8436380123340786,0.8644679767207913,0.8539259861862865,0.019502203650479243,0.891551220118086
50,0.9440944881889763,0.8548106156586984,0.8686617429360951,0.8616805202304271,0.017849165045722263,0.8997924056935073
